State,Type of Crime,Crime,Year,Count
Pennsylvania,Violent Crime,Aggravated assault,1960,6072
Pennsylvania,Violent Crime,Aggravated assault,1961,5990
Pennsylvania,Violent Crime,Aggravated assault,1962,6065
Pennsylvania,Violent Crime,Aggravated assault,1963,6709
Pennsylvania,Violent Crime,Aggravated assault,1964,7606
Pennsylvania,Violent Crime,Aggravated assault,1965,8723
Pennsylvania,Violent Crime,Aggravated assault,1966,7709
Pennsylvania,Violent Crime,Aggravated assault,1967,7782
Pennsylvania,Violent Crime,Aggravated assault,1968,9051
Pennsylvania,Violent Crime,Aggravated assault,1969,10279
Pennsylvania,Violent Crime,Aggravated assault,1970,11115
Pennsylvania,Violent Crime,Aggravated assault,1971,12673
Pennsylvania,Violent Crime,Aggravated assault,1972,12622
Pennsylvania,Violent Crime,Aggravated assault,1973,13270
Pennsylvania,Violent Crime,Aggravated assault,1974,15499
Pennsylvania,Violent Crime,Aggravated assault,1975,16138
Pennsylvania,Violent Crime,Aggravated assault,1976,15752
Pennsylvania,Violent Crime,Aggravated assault,1977,15081
Pennsylvania,Violent Crime,Aggravated assault,1978,16397
Pennsylvania,Violent Crime,Aggravated assault,1979,18021
Pennsylvania,Violent Crime,Aggravated assault,1980,18462
Pennsylvania,Violent Crime,Aggravated assault,1981,18576
Pennsylvania,Violent Crime,Aggravated assault,1982,18835
Pennsylvania,Violent Crime,Aggravated assault,1983,17249
Pennsylvania,Violent Crime,Aggravated assault,1984,17196
Pennsylvania,Violent Crime,Aggravated assault,1985,18375
Pennsylvania,Violent Crime,Aggravated assault,1986,20901
Pennsylvania,Violent Crime,Aggravated assault,1987,23074
Pennsylvania,Violent Crime,Aggravated assault,1988,23275
Pennsylvania,Violent Crime,Aggravated assault,1989,23845
Pennsylvania,Violent Crime,Aggravated assault,1990,26414
Pennsylvania,Violent Crime,Aggravated assault,1991,26440
Pennsylvania,Violent Crime,Aggravated assault,1992,25505
Pennsylvania,Violent Crime,Aggravated assault,1993,24714
Pennsylvania,Violent Crime,Aggravated assault,1994,25071
Pennsylvania,Violent Crime,Aggravated assault,1995,24927
Pennsylvania,Violent Crime,Aggravated assault,1996,31401
Pennsylvania,Violent Crime,Aggravated assault,1997,30358
Pennsylvania,Violent Crime,Aggravated assault,1998,26827
Pennsylvania,Violent Crime,Aggravated assault,1999,27890
Pennsylvania,Violent Crime,Aggravated assault,2000,29580
Pennsylvania,Violent Crime,Aggravated assault,2001,28814
Pennsylvania,Violent Crime,Aggravated assault,2002,28060
Pennsylvania,Violent Crime,Aggravated assault,2003,27027
Pennsylvania,Violent Crime,Aggravated assault,2004,28339
Pennsylvania,Violent Crime,Aggravated assault,2005,29205
Pennsylvania,Property Crime,Burglary,1960,33709
Pennsylvania,Property Crime,Burglary,1961,36391
Pennsylvania,Property Crime,Burglary,1962,37298
Pennsylvania,Property Crime,Burglary,1963,40089
Pennsylvania,Property Crime,Burglary,1964,44235
Pennsylvania,Property Crime,Burglary,1965,48070
Pennsylvania,Property Crime,Burglary,1966,49073
Pennsylvania,Property Crime,Burglary,1967,56709
Pennsylvania,Property Crime,Burglary,1968,65151
Pennsylvania,Property Crime,Burglary,1969,68187
Pennsylvania,Property Crime,Burglary,1970,70730
Pennsylvania,Property Crime,Burglary,1971,88176
Pennsylvania,Property Crime,Burglary,1972,89343
Pennsylvania,Property Crime,Burglary,1973,92078
Pennsylvania,Property Crime,Burglary,1974,109808
Pennsylvania,Property Crime,Burglary,1975,116295
Pennsylvania,Property Crime,Burglary,1976,107472
Pennsylvania,Property Crime,Burglary,1977,103408
Pennsylvania,Property Crime,Burglary,1978,105737
Pennsylvania,Property Crime,Burglary,1979,109668
Pennsylvania,Property Crime,Burglary,1980,122800
Pennsylvania,Property Crime,Burglary,1981,122372
Pennsylvania,Property Crime,Burglary,1982,106867
Pennsylvania,Property Crime,Burglary,1983,96425
Pennsylvania,Property Crime,Burglary,1984,88517
Pennsylvania,Property Crime,Burglary,1985,87417
Pennsylvania,Property Crime,Burglary,1986,87362
Pennsylvania,Property Crime,Burglary,1987,86177
Pennsylvania,Property Crime,Burglary,1988,83791
Pennsylvania,Property Crime,Burglary,1989,85925
Pennsylvania,Property Crime,Burglary,1990,86624
Pennsylvania,Property Crime,Burglary,1991,86074
Pennsylvania,Property Crime,Burglary,1992,75834
Pennsylvania,Property Crime,Burglary,1993,70125
Pennsylvania,Property Crime,Burglary,1994,66468
Pennsylvania,Property Crime,Burglary,1995,67815
Pennsylvania,Property Crime,Burglary,1996,71357
Pennsylvania,Property Crime,Burglary,1997,68218
Pennsylvania,Property Crime,Burglary,1998,63777
Pennsylvania,Property Crime,Burglary,1999,56037
Pennsylvania,Property Crime,Burglary,2000,54080
Pennsylvania,Property Crime,Burglary,2001,54345
Pennsylvania,Property Crime,Burglary,2002,55610
Pennsylvania,Property Crime,Burglary,2003,53918
Pennsylvania,Property Crime,Burglary,2004,54443
Pennsylvania,Property Crime,Burglary,2005,56134
Pennsylvania,Property Crime,Larceny-theft,1960,60023
Pennsylvania,Property Crime,Larceny-theft,1961,58729
Pennsylvania,Property Crime,Larceny-theft,1962,64359
Pennsylvania,Property Crime,Larceny-theft,1963,69915
Pennsylvania,Property Crime,Larceny-theft,1964,76983
Pennsylvania,Property Crime,Larceny-theft,1965,81476
Pennsylvania,Property Crime,Larceny-theft,1966,84394
Pennsylvania,Property Crime,Larceny-theft,1967,93482
Pennsylvania,Property Crime,Larceny-theft,1968,108204
Pennsylvania,Property Crime,Larceny-theft,1969,111114
Pennsylvania,Property Crime,Larceny-theft,1970,120380
Pennsylvania,Property Crime,Larceny-theft,1971,141238
Pennsylvania,Property Crime,Larceny-theft,1972,124743
Pennsylvania,Property Crime,Larceny-theft,1973,129810
Pennsylvania,Property Crime,Larceny-theft,1974,169836
Pennsylvania,Property Crime,Larceny-theft,1975,197510
Pennsylvania,Property Crime,Larceny-theft,1976,212424
Pennsylvania,Property Crime,Larceny-theft,1977,191397
Pennsylvania,Property Crime,Larceny-theft,1978,193052
Pennsylvania,Property Crime,Larceny-theft,1979,215567
Pennsylvania,Property Crime,Larceny-theft,1980,226496
Pennsylvania,Property Crime,Larceny-theft,1981,226701
Pennsylvania,Property Crime,Larceny-theft,1982,220623
Pennsylvania,Property Crime,Larceny-theft,1983,205408
Pennsylvania,Property Crime,Larceny-theft,1984,196999
Pennsylvania,Property Crime,Larceny-theft,1985,194467
Pennsylvania,Property Crime,Larceny-theft,1986,196657
Pennsylvania,Property Crime,Larceny-theft,1987,205619
Pennsylvania,Property Crime,Larceny-theft,1988,203362
Pennsylvania,Property Crime,Larceny-theft,1989,216566
Pennsylvania,Property Crime,Larceny-theft,1990,215119
Pennsylvania,Property Crime,Larceny-theft,1991,228142
Pennsylvania,Property Crime,Larceny-theft,1992,224150
Pennsylvania,Property Crime,Larceny-theft,1993,220683
Pennsylvania,Property Crime,Larceny-theft,1994,222280
Pennsylvania,Property Crime,Larceny-theft,1995,236991
Pennsylvania,Property Crime,Larceny-theft,1996,250758
Pennsylvania,Property Crime,Larceny-theft,1997,246892
Pennsylvania,Property Crime,Larceny-theft,1998,235873
Pennsylvania,Property Crime,Larceny-theft,1999,227750
Pennsylvania,Property Crime,Larceny-theft,2000,225869
Pennsylvania,Property Crime,Larceny-theft,2001,223350
Pennsylvania,Property Crime,Larceny-theft,2002,212441
Pennsylvania,Property Crime,Larceny-theft,2003,213279
Pennsylvania,Property Crime,Larceny-theft,2004,214199
Pennsylvania,Property Crime,Larceny-theft,2005,214916
Pennsylvania,Property Crime,Motor vehicle theft,1960,13854
Pennsylvania,Property Crime,Motor vehicle theft,1961,13775
Pennsylvania,Property Crime,Motor vehicle theft,1962,15510
Pennsylvania,Property Crime,Motor vehicle theft,1963,18205
Pennsylvania,Property Crime,Motor vehicle theft,1964,21398
Pennsylvania,Property Crime,Motor vehicle theft,1965,25504
Pennsylvania,Property Crime,Motor vehicle theft,1966,24308
Pennsylvania,Property Crime,Motor vehicle theft,1967,27485
Pennsylvania,Property Crime,Motor vehicle theft,1968,32796
Pennsylvania,Property Crime,Motor vehicle theft,1969,35975
Pennsylvania,Property Crime,Motor vehicle theft,1970,40715
Pennsylvania,Property Crime,Motor vehicle theft,1971,43739
Pennsylvania,Property Crime,Motor vehicle theft,1972,40372
Pennsylvania,Property Crime,Motor vehicle theft,1973,43473
Pennsylvania,Property Crime,Motor vehicle theft,1974,44460
Pennsylvania,Property Crime,Motor vehicle theft,1975,43401
Pennsylvania,Property Crime,Motor vehicle theft,1976,41303
Pennsylvania,Property Crime,Motor vehicle theft,1977,39264
Pennsylvania,Property Crime,Motor vehicle theft,1978,40035
Pennsylvania,Property Crime,Motor vehicle theft,1979,45679
Pennsylvania,Property Crime,Motor vehicle theft,1980,49465
Pennsylvania,Property Crime,Motor vehicle theft,1981,43799
Pennsylvania,Property Crime,Motor vehicle theft,1982,39413
Pennsylvania,Property Crime,Motor vehicle theft,1983,37488
Pennsylvania,Property Crime,Motor vehicle theft,1984,40444
Pennsylvania,Property Crime,Motor vehicle theft,1985,38904
Pennsylvania,Property Crime,Motor vehicle theft,1986,42130
Pennsylvania,Property Crime,Motor vehicle theft,1987,41680
Pennsylvania,Property Crime,Motor vehicle theft,1988,51333
Pennsylvania,Property Crime,Motor vehicle theft,1989,56517
Pennsylvania,Property Crime,Motor vehicle theft,1990,60062
Pennsylvania,Property Crime,Motor vehicle theft,1991,57598
Pennsylvania,Property Crime,Motor vehicle theft,1992,56171
Pennsylvania,Property Crime,Motor vehicle theft,1993,53033
Pennsylvania,Property Crime,Motor vehicle theft,1994,54153
Pennsylvania,Property Crime,Motor vehicle theft,1995,49817
Pennsylvania,Property Crime,Motor vehicle theft,1996,48736
Pennsylvania,Property Crime,Motor vehicle theft,1997,44213
Pennsylvania,Property Crime,Motor vehicle theft,1998,42668
Pennsylvania,Property Crime,Motor vehicle theft,1999,39234
Pennsylvania,Property Crime,Motor vehicle theft,2000,36325
Pennsylvania,Property Crime,Motor vehicle theft,2001,35713
Pennsylvania,Property Crime,Motor vehicle theft,2002,32817
Pennsylvania,Property Crime,Motor vehicle theft,2003,33442
Pennsylvania,Property Crime,Motor vehicle theft,2004,30969
Pennsylvania,Property Crime,Motor vehicle theft,2005,29394
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1960,9
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1961,9
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1962,7
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1963,12
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1964,11
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1965,19
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1966,13
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1967,20
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1968,22
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1969,28
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1970,30
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1971,29
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1972,13
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1973,33
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1974,36
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1975,28
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1976,22
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1977,34
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1978,37
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1979,30
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1980,42
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1981,40
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1982,35
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1983,26
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1984,33
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1985,35
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1986,34
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1987,35
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1988,41
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1989,49
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1990,48
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1991,37
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1992,36
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1993,39
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1994,41
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1995,33
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1996,25
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1997,25
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1998,24
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,1999,36
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,2000,45
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,2001,39
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,2002,41
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,2003,25
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,2004,26
Rhode Island,Violent Crime,Murder and nonnegligent Manslaughter,2005,34
Rhode Island,Violent Crime,Forcible rape,1960,20
Rhode Island,Violent Crime,Forcible rape,1961,15
Rhode Island,Violent Crime,Forcible rape,1962,18
Rhode Island,Violent Crime,Forcible rape,1963,20
Rhode Island,Violent Crime,Forcible rape,1964,25
Rhode Island,Violent Crime,Forcible rape,1965,35
Rhode Island,Violent Crime,Forcible rape,1966,45
Rhode Island,Violent Crime,Forcible rape,1967,43
Rhode Island,Violent Crime,Forcible rape,1968,34
Rhode Island,Violent Crime,Forcible rape,1969,36
Rhode Island,Violent Crime,Forcible rape,1970,34
Rhode Island,Violent Crime,Forcible rape,1971,54
Rhode Island,Violent Crime,Forcible rape,1972,80
Rhode Island,Violent Crime,Forcible rape,1973,81
Rhode Island,Violent Crime,Forcible rape,1974,69
Rhode Island,Violent Crime,Forcible rape,1975,101
Rhode Island,Violent Crime,Forcible rape,1976,79
Rhode Island,Violent Crime,Forcible rape,1977,98
Rhode Island,Violent Crime,Forcible rape,1978,103
Rhode Island,Violent Crime,Forcible rape,1979,141
Rhode Island,Violent Crime,Forcible rape,1980,162
Rhode Island,Violent Crime,Forcible rape,1981,170
Rhode Island,Violent Crime,Forcible rape,1982,186
Rhode Island,Violent Crime,Forcible rape,1983,160
Rhode Island,Violent Crime,Forcible rape,1984,205
Rhode Island,Violent Crime,Forcible rape,1985,253
Rhode Island,Violent Crime,Forcible rape,1986,209
Rhode Island,Violent Crime,Forcible rape,1987,241
Rhode Island,Violent Crime,Forcible rape,1988,303
Rhode Island,Violent Crime,Forcible rape,1989,266
Rhode Island,Violent Crime,Forcible rape,1990,248
Rhode Island,Violent Crime,Forcible rape,1991,310
Rhode Island,Violent Crime,Forcible rape,1992,311
Rhode Island,Violent Crime,Forcible rape,1993,286
Rhode Island,Violent Crime,Forcible rape,1994,273
Rhode Island,Violent Crime,Forcible rape,1995,267
Rhode Island,Violent Crime,Forcible rape,1996,287
Rhode Island,Violent Crime,Forcible rape,1997,363
Rhode Island,Violent Crime,Forcible rape,1998,351
Rhode Island,Violent Crime,Forcible rape,1999,391
Rhode Island,Violent Crime,Forcible rape,2000,412
Rhode Island,Violent Crime,Forcible rape,2001,416
Rhode Island,Violent Crime,Forcible rape,2002,395
Rhode Island,Violent Crime,Forcible rape,2003,505
Rhode Island,Violent Crime,Forcible rape,2004,320
Rhode Island,Violent Crime,Forcible rape,2005,321
Rhode Island,Violent Crime,Robbery,1960,122
Rhode Island,Violent Crime,Robbery,1961,115
Rhode Island,Violent Crime,Robbery,1962,108
Rhode Island,Violent Crime,Robbery,1963,153
Rhode Island,Violent Crime,Robbery,1964,162
Rhode Island,Violent Crime,Robbery,1965,175
Rhode Island,Violent Crime,Robbery,1966,228
Rhode Island,Violent Crime,Robbery,1967,283
Rhode Island,Violent Crime,Robbery,1968,450
Rhode Island,Violent Crime,Robbery,1969,669
Rhode Island,Violent Crime,Robbery,1970,744
Rhode Island,Violent Crime,Robbery,1971,815
Rhode Island,Violent Crime,Robbery,1972,791
Rhode Island,Violent Crime,Robbery,1973,944
Rhode Island,Violent Crime,Robbery,1974,853
Rhode Island,Violent Crime,Robbery,1975,889
Rhode Island,Violent Crime,Robbery,1976,844
Rhode Island,Violent Crime,Robbery,1977,809
Rhode Island,Violent Crime,Robbery,1978,918
Rhode Island,Violent Crime,Robbery,1979,1019
Rhode Island,Violent Crime,Robbery,1980,1122
Rhode Island,Violent Crime,Robbery,1981,1257
Rhode Island,Violent Crime,Robbery,1982,1099
Rhode Island,Violent Crime,Robbery,1983,1078
Rhode Island,Violent Crime,Robbery,1984,1091
Rhode Island,Violent Crime,Robbery,1985,1122
Rhode Island,Violent Crime,Robbery,1986,1157
Rhode Island,Violent Crime,Robbery,1987,1062
Rhode Island,Violent Crime,Robbery,1988,1146
Rhode Island,Violent Crime,Robbery,1989,1122
Rhode Island,Violent Crime,Robbery,1990,1224
Rhode Island,Violent Crime,Robbery,1991,1234
Rhode Island,Violent Crime,Robbery,1992,950
Rhode Island,Violent Crime,Robbery,1993,1011
Rhode Island,Violent Crime,Robbery,1994,870
Rhode Island,Violent Crime,Robbery,1995,914
Rhode Island,Violent Crime,Robbery,1996,824
Rhode Island,Violent Crime,Robbery,1997,707
Rhode Island,Violent Crime,Robbery,1998,659
Rhode Island,Violent Crime,Robbery,1999,788
Rhode Island,Violent Crime,Robbery,2000,922
Rhode Island,Violent Crime,Robbery,2001,986
Rhode Island,Violent Crime,Robbery,2002,916
Rhode Island,Violent Crime,Robbery,2003,830
Rhode Island,Violent Crime,Robbery,2004,731
Rhode Island,Violent Crime,Robbery,2005,776
Rhode Island,Violent Crime,Aggravated assault,1960,165
Rhode Island,Violent Crime,Aggravated assault,1961,233
Rhode Island,Violent Crime,Aggravated assault,1962,269
Rhode Island,Violent Crime,Aggravated assault,1963,315
Rhode Island,Violent Crime,Aggravated assault,1964,380
Rhode Island,Violent Crime,Aggravated assault,1965,493
